gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	logFC	pct_B1	pct_A1	comparison	target	direction
Ak2	1.64170349204393e-12	-1.0625645982453	0.039	0.109	3.64211919709947e-08	-1.0625645982453	0.039	0.109	B1_vs_A1	vascular_gate	up_in_A1
Eef1b2	1.65178083126223e-12	-0.520637565946456	0.393	0.502	3.66447577415526e-08	-0.520637565946456	0.393	0.502	B1_vs_A1	vascular_gate	up_in_A1
Comt	1.65726793992645e-12	-0.460932264210323	0.129	0.235	3.67664892472682e-08	-0.460932264210323	0.129	0.235	B1_vs_A1	vascular_gate	up_in_A1
Dnttip1	1.66381013889269e-12	-0.52395343341166	0.061	0.143	3.69116279313344e-08	-0.52395343341166	0.061	0.143	B1_vs_A1	vascular_gate	up_in_A1
Usp9x	1.67443208966884e-12	1.4673001901422	0.291	0.224	3.71472759093032e-08	1.4673001901422	0.291	0.224	B1_vs_A1	vascular_gate	up_in_B1
Ruvbl1	1.67949160134926e-12	-0.300080282934653	0.052	0.129	3.72595211759334e-08	-0.300080282934653	0.052	0.129	B1_vs_A1	vascular_gate	up_in_A1
2310011J03Rik	1.70816039069716e-12	-0.712602448130678	0.066	0.15	3.78955382676165e-08	-0.712602448130678	0.066	0.15	B1_vs_A1	vascular_gate	up_in_A1
Cox7a2l	1.71809648330797e-12	-0.553932669302144	0.308	0.428	3.81159704821872e-08	-0.553932669302144	0.308	0.428	B1_vs_A1	vascular_gate	up_in_A1
Ncor1	1.72118189628766e-12	1.07179489039223	0.38	0.317	3.81844203691418e-08	1.07179489039223	0.38	0.317	B1_vs_A1	vascular_gate	up_in_B1
Usp19	1.73337439509447e-12	-0.168186000828523	0.089	0.183	3.84549109551709e-08	-0.168186000828523	0.089	0.183	B1_vs_A1	vascular_gate	up_in_A1
Borcs6	1.77418638786012e-12	-0.378507854759602	0.043	0.116	3.93603250146768e-08	-0.378507854759602	0.043	0.116	B1_vs_A1	vascular_gate	up_in_A1
Cops9	1.78569301089424e-12	-0.249049884663194	0.202	0.332	3.96155994466887e-08	-0.249049884663194	0.202	0.332	B1_vs_A1	vascular_gate	up_in_A1
Dact3	1.81093369432755e-12	2.00667136374904	0.175	0.104	4.01755640086568e-08	2.00667136374904	0.175	0.104	B1_vs_A1	vascular_gate	up_in_B1
Tmem245	1.81557162239208e-12	1.59476533288382	0.227	0.154	4.02784564427684e-08	1.59476533288382	0.227	0.154	B1_vs_A1	vascular_gate	up_in_B1
Hmgb2	1.88168914501321e-12	-0.696467385673309	0.117	0.217	4.17452736821182e-08	-0.696467385673309	0.117	0.217	B1_vs_A1	vascular_gate	up_in_A1
Prdx5	1.99169384972096e-12	-0.56610176108304	0.219	0.343	4.41857280560595e-08	-0.56610176108304	0.219	0.343	B1_vs_A1	vascular_gate	up_in_A1
Tomm40	1.99228903478305e-12	-0.440634419817234	0.06	0.14	4.41989322366621e-08	-0.440634419817234	0.06	0.14	B1_vs_A1	vascular_gate	up_in_A1
Klhdc2	2.00459215215369e-12	-0.336972640945982	0.068	0.152	4.44718768955296e-08	-0.336972640945982	0.068	0.152	B1_vs_A1	vascular_gate	up_in_A1
Pole3	2.08079571977607e-12	-0.583755322273088	0.044	0.116	4.61624530432321e-08	-0.583755322273088	0.044	0.116	B1_vs_A1	vascular_gate	up_in_A1
Srprb	2.24668753684086e-12	-0.435653266257252	0.036	0.104	4.98427630048145e-08	-0.435653266257252	0.036	0.104	B1_vs_A1	vascular_gate	up_in_A1
Tada3	2.29438039299296e-12	-0.555008547311523	0.043	0.114	5.09008290185488e-08	-0.555008547311523	0.043	0.114	B1_vs_A1	vascular_gate	up_in_A1
Dmxl1	2.2997912579255e-12	1.75603577937893	0.228	0.156	5.10208690570773e-08	1.75603577937893	0.228	0.156	B1_vs_A1	vascular_gate	up_in_B1
Plpbp	2.34054283490961e-12	-0.524179628109343	0.051	0.127	5.19249427924698e-08	-0.524179628109343	0.051	0.127	B1_vs_A1	vascular_gate	up_in_A1
Hfe	2.3540627507029e-12	-1.39647949954365	0.037	0.104	5.22248821243439e-08	-1.39647949954365	0.037	0.104	B1_vs_A1	vascular_gate	up_in_A1
Mcee	2.38553165584626e-12	-0.971089813704586	0.098	0.192	5.29230197849492e-08	-0.971089813704586	0.098	0.192	B1_vs_A1	vascular_gate	up_in_A1
Fyn	2.40351622222957e-12	1.76171908625512	0.21	0.137	5.33220073901631e-08	1.76171908625512	0.21	0.137	B1_vs_A1	vascular_gate	up_in_B1
Prrg1	2.48361679357796e-12	2.11990017205375	0.135	0.07	5.50990385655269e-08	2.11990017205375	0.135	0.07	B1_vs_A1	vascular_gate	up_in_B1
Fbxo6	2.48742596506406e-12	-0.991096903557392	0.043	0.114	5.51835450349462e-08	-0.991096903557392	0.043	0.114	B1_vs_A1	vascular_gate	up_in_A1
Magt1	2.66224304178935e-12	-0.787340252055953	0.088	0.176	5.90618618820968e-08	-0.787340252055953	0.088	0.176	B1_vs_A1	vascular_gate	up_in_A1
Acp2	2.71326162177914e-12	-0.456638824981061	0.036	0.102	6.01937090791703e-08	-0.456638824981061	0.036	0.102	B1_vs_A1	vascular_gate	up_in_A1
Tead2	2.72821920680193e-12	-1.07830348676034	0.043	0.113	6.05255431029008e-08	-1.07830348676034	0.043	0.113	B1_vs_A1	vascular_gate	up_in_A1
Sf3a2	2.75573926103908e-12	-0.969767567310852	0.041	0.111	6.11360755061521e-08	-0.969767567310852	0.041	0.111	B1_vs_A1	vascular_gate	up_in_A1
Atp6ap2	2.77460264096875e-12	-0.3262794443585	0.117	0.221	6.15545595898918e-08	-0.3262794443585	0.117	0.221	B1_vs_A1	vascular_gate	up_in_A1
Zbed3	2.79533520477554e-12	-0.991410064464406	0.035	0.101	6.20145115179454e-08	-0.991410064464406	0.035	0.101	B1_vs_A1	vascular_gate	up_in_A1
Itpa	2.88257988564132e-12	-0.625319236150978	0.045	0.117	6.39500347629526e-08	-0.625319236150978	0.045	0.117	B1_vs_A1	vascular_gate	up_in_A1
Dad1	2.99318300934824e-12	-0.616720753223093	0.257	0.382	6.64037650623906e-08	-0.616720753223093	0.257	0.382	B1_vs_A1	vascular_gate	up_in_A1
Bet1l	3.05543668564705e-12	-0.473181636301364	0.063	0.144	6.77848628710798e-08	-0.473181636301364	0.063	0.144	B1_vs_A1	vascular_gate	up_in_A1
Ifngr2	3.10826792922253e-12	-0.837653854235442	0.049	0.123	6.89569240098018e-08	-0.837653854235442	0.049	0.123	B1_vs_A1	vascular_gate	up_in_A1
App	3.10902534944302e-12	0.529999524136688	0.573	0.525	6.89737273773935e-08	0.529999524136688	0.573	0.525	B1_vs_A1	vascular_gate	up_in_B1
Hnrnph2	3.14488892530505e-12	-0.34741729698963	0.114	0.217	6.97693608078926e-08	-0.34741729698963	0.114	0.217	B1_vs_A1	vascular_gate	up_in_A1
Pop7	3.19522980195792e-12	-0.975784460834129	0.039	0.107	7.08861731564364e-08	-0.975784460834129	0.039	0.107	B1_vs_A1	vascular_gate	up_in_A1
Eif2a	3.21428182228811e-12	-0.649678549792513	0.071	0.155	7.13088422274617e-08	-0.649678549792513	0.071	0.155	B1_vs_A1	vascular_gate	up_in_A1
Naxe	3.23320465865462e-12	-0.417536698250022	0.088	0.181	7.17286453522528e-08	-0.417536698250022	0.088	0.181	B1_vs_A1	vascular_gate	up_in_A1
Kxd1	3.27040997917858e-12	-0.338760607800011	0.084	0.176	7.25540453880769e-08	-0.338760607800011	0.084	0.176	B1_vs_A1	vascular_gate	up_in_A1
Tkt	3.34262052303004e-12	-0.447466597371507	0.129	0.237	7.41560363034214e-08	-0.447466597371507	0.129	0.237	B1_vs_A1	vascular_gate	up_in_A1
Ttc1	3.37794793220808e-12	-0.329727726717718	0.054	0.132	7.49397748760362e-08	-0.329727726717718	0.054	0.132	B1_vs_A1	vascular_gate	up_in_A1
Wbp11	3.40151358436204e-12	-0.0720167755789278	0.107	0.208	7.54625788690718e-08	-0.0720167755789278	0.107	0.208	B1_vs_A1	vascular_gate	up_in_A1
Gbp2	3.44512553270739e-12	-0.842257655446843	0.069	0.151	7.64301099431133e-08	-0.842257655446843	0.069	0.151	B1_vs_A1	vascular_gate	up_in_A1
Ogfr	3.4885055900692e-12	-0.0950247174320575	0.05	0.125	7.73924965156853e-08	-0.0950247174320575	0.05	0.125	B1_vs_A1	vascular_gate	up_in_A1
Pbx2	3.51561276254882e-12	-0.136599552681709	0.056	0.134	7.79938691371456e-08	-0.136599552681709	0.056	0.134	B1_vs_A1	vascular_gate	up_in_A1
Lap3	3.63811095319176e-12	-0.423370814058807	0.116	0.214	8.07114914965592e-08	-0.423370814058807	0.116	0.214	B1_vs_A1	vascular_gate	up_in_A1
Phax	3.72578573486137e-12	-0.633873056781576	0.094	0.188	8.26565565278995e-08	-0.633873056781576	0.094	0.188	B1_vs_A1	vascular_gate	up_in_A1
Reep5	3.74398161949925e-12	-0.505696340716631	0.217	0.342	8.30602322285908e-08	-0.505696340716631	0.217	0.342	B1_vs_A1	vascular_gate	up_in_A1
Nsf	3.81717412474405e-12	2.18079935564451	0.205	0.135	8.46840079574467e-08	2.18079935564451	0.205	0.135	B1_vs_A1	vascular_gate	up_in_B1
Mrpl38	3.82347599832528e-12	-0.695666673050042	0.039	0.108	8.48238150228463e-08	-0.695666673050042	0.039	0.108	B1_vs_A1	vascular_gate	up_in_A1
2310033P09Rik	3.86111609073999e-12	-0.784033724542923	0.04	0.108	8.56588604730668e-08	-0.784033724542923	0.04	0.108	B1_vs_A1	vascular_gate	up_in_A1
Klf6	3.87756423234172e-12	-0.891179787175322	0.21	0.32	8.6023762494501e-08	-0.891179787175322	0.21	0.32	B1_vs_A1	vascular_gate	up_in_A1
Eva1b	3.88454337585468e-12	-0.70728346188461	0.141	0.247	8.6178594793336e-08	-0.70728346188461	0.141	0.247	B1_vs_A1	vascular_gate	up_in_A1
Tma7	3.8868199268854e-12	-0.327681826239948	0.247	0.377	8.62291000779526e-08	-0.327681826239948	0.247	0.377	B1_vs_A1	vascular_gate	up_in_A1
Eif4e2	4.01326856828958e-12	-0.161659700959796	0.074	0.162	8.90343631875043e-08	-0.161659700959796	0.074	0.162	B1_vs_A1	vascular_gate	up_in_A1
Ufm1	4.01874915584187e-12	-0.528248466791965	0.104	0.202	8.91559500223518e-08	-0.528248466791965	0.104	0.202	B1_vs_A1	vascular_gate	up_in_A1
Cdipt	4.23327891603581e-12	-0.394749995457723	0.073	0.158	9.39152927522544e-08	-0.394749995457723	0.073	0.158	B1_vs_A1	vascular_gate	up_in_A1
Ncln	4.2603427560391e-12	-0.444270406345582	0.044	0.115	9.45157040427275e-08	-0.444270406345582	0.044	0.115	B1_vs_A1	vascular_gate	up_in_A1
Abcb7	4.33973825952897e-12	1.97447960467143	0.113	0.054	9.62770932876503e-08	1.97447960467143	0.113	0.054	B1_vs_A1	vascular_gate	up_in_B1
Plscr1	4.3412928623971e-12	-1.41363747039201	0.051	0.123	9.63115821522797e-08	-1.41363747039201	0.051	0.123	B1_vs_A1	vascular_gate	up_in_A1
Tpm3	4.37993846431894e-12	-0.590474393455137	0.26	0.38	9.71689348309157e-08	-0.590474393455137	0.26	0.38	B1_vs_A1	vascular_gate	up_in_A1
Cpne3	4.46289635240041e-12	-0.358093594270617	0.114	0.217	9.90093555780032e-08	-0.358093594270617	0.114	0.217	B1_vs_A1	vascular_gate	up_in_A1
Denr	4.46361946687689e-12	-0.430070565338035	0.116	0.219	9.90253978726637e-08	-0.430070565338035	0.116	0.219	B1_vs_A1	vascular_gate	up_in_A1
Pald1	4.53214366488869e-12	2.56066710292501	0.142	0.078	1.00545607205556e-07	2.56066710292501	0.142	0.078	B1_vs_A1	vascular_gate	up_in_B1
Znrd1	4.61578662205827e-12	-0.832097397783425	0.087	0.178	1.02401226210363e-07	-0.832097397783425	0.087	0.178	B1_vs_A1	vascular_gate	up_in_A1
Kif5b	4.62251979720449e-12	0.628821018665381	0.475	0.401	1.02550601700982e-07	0.628821018665381	0.475	0.401	B1_vs_A1	vascular_gate	up_in_B1
Med10	4.75690111018098e-12	-0.50297761222896	0.073	0.157	1.05531851129365e-07	-0.50297761222896	0.073	0.157	B1_vs_A1	vascular_gate	up_in_A1
Itsn1	4.81399241094379e-12	2.07020008761423	0.179	0.111	1.06798421636788e-07	2.07020008761423	0.179	0.111	B1_vs_A1	vascular_gate	up_in_B1
Pdzd11	4.84770748441165e-12	-0.0556953091529546	0.066	0.15	1.07546390541672e-07	-0.0556953091529546	0.066	0.15	B1_vs_A1	vascular_gate	up_in_A1
Sesn1	4.92670609034061e-12	1.62336060292394	0.216	0.145	1.09298974614206e-07	1.62336060292394	0.216	0.145	B1_vs_A1	vascular_gate	up_in_B1
Nars	4.9487760259296e-12	-0.60558491606282	0.112	0.21	1.09788596135248e-07	-0.60558491606282	0.112	0.21	B1_vs_A1	vascular_gate	up_in_A1
Tmem140	4.96508709249166e-12	-0.940558601568541	0.083	0.171	1.10150457146927e-07	-0.940558601568541	0.083	0.171	B1_vs_A1	vascular_gate	up_in_A1
Abat	5.25809244256924e-12	1.24527199639074	0.128	0.063	1.16650780838399e-07	1.24527199639074	0.128	0.063	B1_vs_A1	vascular_gate	up_in_B1
Slc35a1	5.28570780200996e-12	-0.819722313797081	0.049	0.121	1.17263427587591e-07	-0.819722313797081	0.049	0.121	B1_vs_A1	vascular_gate	up_in_A1
Fmnl3	5.32880490381992e-12	1.8232973459717	0.222	0.152	1.18219536791245e-07	1.8232973459717	0.222	0.152	B1_vs_A1	vascular_gate	up_in_B1
Cecr2	5.38234593747914e-12	2.74730240567698	0.107	0.05	1.19407344622975e-07	2.74730240567698	0.107	0.05	B1_vs_A1	vascular_gate	up_in_B1
Itgb5	5.443957024917e-12	-0.793949435183992	0.075	0.157	1.20774186597784e-07	-0.793949435183992	0.075	0.157	B1_vs_A1	vascular_gate	up_in_A1
Zfand2b	5.66269489977387e-12	-0.421817723338524	0.043	0.113	1.25626886351483e-07	-0.421817723338524	0.043	0.113	B1_vs_A1	vascular_gate	up_in_A1
1700123O20Rik	5.68469096312795e-12	-0.336426281668433	0.055	0.132	1.26114869016994e-07	-0.336426281668433	0.055	0.132	B1_vs_A1	vascular_gate	up_in_A1
Ing2	5.70739473061381e-12	-0.472520257031561	0.056	0.132	1.26618552098667e-07	-0.472520257031561	0.056	0.132	B1_vs_A1	vascular_gate	up_in_A1
Chpf2	5.76664001028175e-12	-0.870753921460488	0.036	0.101	1.27932908628101e-07	-0.870753921460488	0.036	0.101	B1_vs_A1	vascular_gate	up_in_A1
Sft2d3	5.79077417634737e-12	-1.27062105571913	0.038	0.104	1.28468325102266e-07	-1.27062105571913	0.038	0.104	B1_vs_A1	vascular_gate	up_in_A1
Sun2	5.97849775981974e-12	-0.34094202533753	0.061	0.14	1.32632972801601e-07	-0.34094202533753	0.061	0.14	B1_vs_A1	vascular_gate	up_in_A1
Ccdc102a	5.9833056929565e-12	-1.17331746865506	0.039	0.107	1.3273963679824e-07	-1.17331746865506	0.039	0.107	B1_vs_A1	vascular_gate	up_in_A1
Kank2	5.99573939828985e-12	-0.504822370183366	0.113	0.211	1.3301547855106e-07	-0.504822370183366	0.113	0.211	B1_vs_A1	vascular_gate	up_in_A1
Itpr3	6.05660940596549e-12	-0.813176296015875	0.066	0.146	1.34365879671344e-07	-0.813176296015875	0.066	0.146	B1_vs_A1	vascular_gate	up_in_A1
Cltb	6.22714738719945e-12	-0.587010423679785	0.194	0.308	1.3814926478502e-07	-0.587010423679785	0.194	0.308	B1_vs_A1	vascular_gate	up_in_A1
Trp53i13	6.26378076660733e-12	-0.746783183752117	0.046	0.117	1.38961976307184e-07	-0.746783183752117	0.046	0.117	B1_vs_A1	vascular_gate	up_in_A1
Zfp467	6.29875885147555e-12	-0.161642363428502	0.059	0.137	1.39737965119985e-07	-0.161642363428502	0.059	0.137	B1_vs_A1	vascular_gate	up_in_A1
Pnn	6.3195741191306e-12	-0.340058488566512	0.124	0.224	1.40199751832912e-07	-0.340058488566512	0.124	0.224	B1_vs_A1	vascular_gate	up_in_A1
Snw1	6.34829252316565e-12	-0.658275470531015	0.124	0.227	1.4083686962643e-07	-0.658275470531015	0.124	0.227	B1_vs_A1	vascular_gate	up_in_A1
Prpf31	6.39673789888292e-12	-0.317718793720577	0.053	0.129	1.41911630286717e-07	-0.317718793720577	0.053	0.129	B1_vs_A1	vascular_gate	up_in_A1
Hspa14	6.40504303501508e-12	-0.146260684434954	0.063	0.144	1.4209587973181e-07	-0.146260684434954	0.063	0.144	B1_vs_A1	vascular_gate	up_in_A1
Rgcc	6.43952927060438e-12	-0.0176641118536072	0.298	0.195	1.42860956868358e-07	-0.0176641118536072	0.298	0.195	B1_vs_A1	vascular_gate	up_in_A1
Rdm1	6.56951983768939e-12	-0.237442841303166	0.068	0.15	1.45744797599139e-07	-0.237442841303166	0.068	0.15	B1_vs_A1	vascular_gate	up_in_A1
Rrp1	6.85793197872367e-12	-0.232404508644855	0.183	0.304	1.52143220947985e-07	-0.232404508644855	0.183	0.304	B1_vs_A1	vascular_gate	up_in_A1
Dazap2	6.86149924739009e-12	-0.522891633898094	0.179	0.293	1.52222360803349e-07	-0.522891633898094	0.179	0.293	B1_vs_A1	vascular_gate	up_in_A1
Hspa2	6.86739629533259e-12	-0.500054562976513	0.044	0.113	1.52353186811954e-07	-0.500054562976513	0.044	0.113	B1_vs_A1	vascular_gate	up_in_A1
Lmf2	6.93770865082297e-12	-0.652432776369854	0.049	0.122	1.53913066418508e-07	-0.652432776369854	0.049	0.122	B1_vs_A1	vascular_gate	up_in_A1
Nsrp1	6.94484938078375e-12	-0.440500134659994	0.077	0.161	1.54071483512688e-07	-0.440500134659994	0.077	0.161	B1_vs_A1	vascular_gate	up_in_A1
Rbm42	6.95223441514699e-12	-0.282852027998289	0.121	0.223	1.54235320500036e-07	-0.282852027998289	0.121	0.223	B1_vs_A1	vascular_gate	up_in_A1
Eny2	7.06758934075328e-12	-0.442627744711294	0.12	0.222	1.56794469524612e-07	-0.442627744711294	0.12	0.222	B1_vs_A1	vascular_gate	up_in_A1
Rbm17	7.06987821367211e-12	-0.33459283838937	0.079	0.166	1.56845248170316e-07	-0.33459283838937	0.079	0.166	B1_vs_A1	vascular_gate	up_in_A1
Eid2	7.15779008931859e-12	-0.194709676274653	0.056	0.133	1.58795573131533e-07	-0.194709676274653	0.056	0.133	B1_vs_A1	vascular_gate	up_in_A1
Pdhb	7.16749522197905e-12	-0.827056335307506	0.07	0.153	1.59010881499605e-07	-0.827056335307506	0.07	0.153	B1_vs_A1	vascular_gate	up_in_A1
Ddx41	7.19472431540967e-12	-0.467116780885479	0.043	0.112	1.59614958937364e-07	-0.467116780885479	0.043	0.112	B1_vs_A1	vascular_gate	up_in_A1
Cuedc2	7.22275677204699e-12	-0.250775487888434	0.135	0.241	1.60236858987863e-07	-0.250775487888434	0.135	0.241	B1_vs_A1	vascular_gate	up_in_A1
Tmem222	7.22527832664e-12	-0.222782419841956	0.047	0.119	1.60292799676508e-07	-0.222782419841956	0.047	0.119	B1_vs_A1	vascular_gate	up_in_A1
Polr2g	7.22971834684885e-12	-0.245299017893652	0.105	0.203	1.60391301524842e-07	-0.245299017893652	0.105	0.203	B1_vs_A1	vascular_gate	up_in_A1
Lamtor3	7.29420504842039e-12	-0.227780795866943	0.117	0.218	1.61821938999206e-07	-0.227780795866943	0.117	0.218	B1_vs_A1	vascular_gate	up_in_A1
Oxsr1	7.29559408520895e-12	-0.829073801640242	0.056	0.132	1.61852754780361e-07	-0.829073801640242	0.056	0.132	B1_vs_A1	vascular_gate	up_in_A1
Ppm1g	7.31529257276272e-12	-0.522611105943416	0.085	0.173	1.62289765726741e-07	-0.522611105943416	0.085	0.173	B1_vs_A1	vascular_gate	up_in_A1
Jam3	7.31690475913428e-12	-0.501274758184157	0.053	0.126	1.62325532081394e-07	-0.501274758184157	0.053	0.126	B1_vs_A1	vascular_gate	up_in_A1
Afap1l2	7.47806238980297e-12	1.70291325715175	0.243	0.171	1.65900814117779e-07	1.70291325715175	0.243	0.171	B1_vs_A1	vascular_gate	up_in_B1
Clptm1l	7.65140838221794e-12	-0.311188880154037	0.077	0.163	1.69746494959505e-07	-0.311188880154037	0.077	0.163	B1_vs_A1	vascular_gate	up_in_A1
Zbtb8os	7.66759572250197e-12	-0.583781049974319	0.047	0.119	1.70105611103706e-07	-0.583781049974319	0.047	0.119	B1_vs_A1	vascular_gate	up_in_A1
Bcl10	7.70566005983208e-12	-0.734025050958341	0.071	0.154	1.70950068427375e-07	-0.734025050958341	0.071	0.154	B1_vs_A1	vascular_gate	up_in_A1
Crispld1	7.70869363002846e-12	-1.20346308902738	0.049	0.119	1.71017368182181e-07	-1.20346308902738	0.049	0.119	B1_vs_A1	vascular_gate	up_in_A1
Smo	7.83609840251944e-12	-0.550726791938283	0.066	0.146	1.73843843059894e-07	-0.550726791938283	0.066	0.146	B1_vs_A1	vascular_gate	up_in_A1
Itm2a	7.939326279616e-12	0.789975425403832	0.403	0.323	1.76133953513281e-07	0.789975425403832	0.403	0.323	B1_vs_A1	vascular_gate	up_in_B1
Timm17b	7.93970034226901e-12	-0.319318145817123	0.06	0.137	1.76142252093238e-07	-0.319318145817123	0.06	0.137	B1_vs_A1	vascular_gate	up_in_A1
Nenf	7.98933667733443e-12	-0.501956585391947	0.23	0.35	1.77243434186664e-07	-0.501956585391947	0.23	0.35	B1_vs_A1	vascular_gate	up_in_A1
Arfrp1	8.09013485662342e-12	-0.152402106354715	0.068	0.15	1.79479641794191e-07	-0.152402106354715	0.068	0.15	B1_vs_A1	vascular_gate	up_in_A1
Smox	8.09749680012213e-12	1.52307672236373	0.134	0.07	1.79642966510709e-07	1.52307672236373	0.134	0.07	B1_vs_A1	vascular_gate	up_in_B1
Fbxo30	8.35969608492578e-12	-0.101078178281352	0.036	0.102	1.85459857644078e-07	-0.101078178281352	0.036	0.102	B1_vs_A1	vascular_gate	up_in_A1
Hrct1	8.55282385969701e-12	-1.22265656981226	0.074	0.153	1.89744397327378e-07	-1.22265656981226	0.074	0.153	B1_vs_A1	vascular_gate	up_in_A1
Nkap	8.88279319183725e-12	-0.354212363235535	0.064	0.144	1.97064766960909e-07	-0.354212363235535	0.064	0.144	B1_vs_A1	vascular_gate	up_in_A1
Xdh	9.20996253737194e-12	0.632515933007628	0.207	0.123	2.04323018891597e-07	0.632515933007628	0.207	0.123	B1_vs_A1	vascular_gate	up_in_B1
Cdc5l	9.24237282564761e-12	-0.389474303348044	0.097	0.191	2.05042041136992e-07	-0.389474303348044	0.097	0.191	B1_vs_A1	vascular_gate	up_in_A1
Bckdk	9.28894521178856e-12	-0.160487170167258	0.053	0.129	2.06075249523529e-07	-0.160487170167258	0.053	0.129	B1_vs_A1	vascular_gate	up_in_A1
Nop14	9.31129840306479e-12	-0.766276581704011	0.04	0.108	2.06571155071992e-07	-0.766276581704011	0.04	0.108	B1_vs_A1	vascular_gate	up_in_A1
Itgb1bp1	9.3323798748287e-12	-0.340538920812415	0.053	0.128	2.07038847523075e-07	-0.340538920812415	0.053	0.128	B1_vs_A1	vascular_gate	up_in_A1
Plekhj1	9.43594504522989e-12	-0.374641225377167	0.07	0.153	2.09336440828425e-07	-0.374641225377167	0.07	0.153	B1_vs_A1	vascular_gate	up_in_A1
0610010F05Rik	9.45665751280368e-12	2.83703946638475	0.115	0.057	2.0979594692155e-07	2.83703946638475	0.115	0.057	B1_vs_A1	vascular_gate	up_in_B1
Ptov1	9.47157475140731e-12	-0.352612751057578	0.111	0.209	2.10126885859971e-07	-0.352612751057578	0.111	0.209	B1_vs_A1	vascular_gate	up_in_A1
Spag9	9.55026953161893e-12	1.08858075787921	0.371	0.317	2.11872729558966e-07	1.08858075787921	0.371	0.317	B1_vs_A1	vascular_gate	up_in_B1
Tmed9	9.55756612156625e-12	-0.484167851435652	0.198	0.314	2.12034604406947e-07	-0.484167851435652	0.198	0.314	B1_vs_A1	vascular_gate	up_in_A1
Sgce	9.60331537615602e-12	-0.314711715659941	0.051	0.124	2.13049551620021e-07	-0.314711715659941	0.051	0.124	B1_vs_A1	vascular_gate	up_in_A1
Cdkn2aip	9.67641862240796e-12	-0.066766739551388	0.056	0.131	2.14671347138121e-07	-0.066766739551388	0.056	0.131	B1_vs_A1	vascular_gate	up_in_A1
Nit1	9.86762908546718e-12	-0.711489798296034	0.037	0.102	2.1891335126109e-07	-0.711489798296034	0.037	0.102	B1_vs_A1	vascular_gate	up_in_A1
Psmc6	9.90619992027029e-12	-0.311310136041423	0.147	0.256	2.19769045231197e-07	-0.311310136041423	0.147	0.256	B1_vs_A1	vascular_gate	up_in_A1
Ccdc90b	9.90678168078255e-12	-0.615583363555488	0.056	0.131	2.19781951588161e-07	-0.615583363555488	0.056	0.131	B1_vs_A1	vascular_gate	up_in_A1
Tor1b	9.93872240290004e-12	0.0909272146894729	0.065	0.146	2.20490556508337e-07	0.0909272146894729	0.065	0.146	B1_vs_A1	vascular_gate	up_in_B1
Naa10	9.98451929513213e-12	-0.95198977457081	0.041	0.108	2.21506560562506e-07	-0.95198977457081	0.041	0.108	B1_vs_A1	vascular_gate	up_in_A1
Cpne2	1.03166749954372e-11	-0.932803206785272	0.053	0.126	2.28875434773774e-07	-0.932803206785272	0.053	0.126	B1_vs_A1	vascular_gate	up_in_A1
Lbh	1.0495336785197e-11	-1.08405165709784	0.06	0.133	2.32839046579595e-07	-1.08405165709784	0.06	0.133	B1_vs_A1	vascular_gate	up_in_A1
Hmg20b	1.05228312295313e-11	-0.281091536835561	0.135	0.243	2.33449010827152e-07	-0.281091536835561	0.135	0.243	B1_vs_A1	vascular_gate	up_in_A1
Crtap	1.06216892281899e-11	-0.547538552371577	0.083	0.17	2.35642175527392e-07	-0.547538552371577	0.083	0.17	B1_vs_A1	vascular_gate	up_in_A1
Abcc9	1.07279941938754e-11	1.74844172813765	0.139	0.073	2.38000551191126e-07	1.74844172813765	0.139	0.073	B1_vs_A1	vascular_gate	up_in_B1
Rnf216	1.07402802921359e-11	1.85958592458541	0.219	0.151	2.38273118281034e-07	1.85958592458541	0.219	0.151	B1_vs_A1	vascular_gate	up_in_B1
Gipc1	1.07507887303459e-11	-0.11522170816018	0.081	0.168	2.38506247982724e-07	-0.11522170816018	0.081	0.168	B1_vs_A1	vascular_gate	up_in_A1
Ift46	1.08577429304351e-11	-0.525936039016396	0.036	0.101	2.40879026911703e-07	-0.525936039016396	0.036	0.101	B1_vs_A1	vascular_gate	up_in_A1
